ID,Faction,Instance_ID,Supercedes,Title_lang[0],Title_lang[1],Title_lang[2],Title_lang[3],Title_lang[4],Title_lang[5],Title_lang[6],Title_lang[7],Title_lang[8],Title_lang[9],Title_lang[10],Title_lang[11],Title_lang[12],Title_lang[13],Title_lang[14],Title_lang[15],Title_lang_mask,Description_lang[0],Description_lang[1],Description_lang[2],Description_lang[3],Description_lang[4],Description_lang[5],Description_lang[6],Description_lang[7],Description_lang[8],Description_lang[9],Description_lang[10],Description_lang[11],Description_lang[12],Description_lang[13],Description_lang[14],Description_lang[15],Description_lang_mask,Category,Points,Ui_order,Flags,IconID,Reward_lang[0],Reward_lang[1],Reward_lang[2],Reward_lang[3],Reward_lang[4],Reward_lang[5],Reward_lang[6],Reward_lang[7],Reward_lang[8],Reward_lang[9],Reward_lang[10],Reward_lang[11],Reward_lang[12],Reward_lang[13],Reward_lang[14],Reward_lang[15],Reward_lang_mask,Minimum_criteria,Shares_criteria
4607,-1,631,0,The Frostwing Halls (25 player),,,,,,,,,,,,,,,,16712190,Defeat the bosses of The Frostwing Halls in Icecrown Citadel in 25-player mode.,,,,,,,,,,,,,,,,16712190,15042,10,7,0,4158,,,,,,,,,,,,,,,,,16712188,0,0
4718,-1,-1,0,Ick and Krick kills (Pit of Saron),,,,,,,,,,,,,,,,16712190,,,,,,,,,,,,,,,,,16712188,15062,0,7,1,1,,,,,,,,,,,,,,,,,16712188,0,0
4730,-1,-1,0,Emblems of Frost acquired,,,,,,,,,,,,,,,,16712190,Emblems of Frost acquired,,,,,,,,,,,,,,,,16712190,130,0,7,1,1,,,,,,,,,,,,,,,,,16712188,0,0
13,-1,-1,12,Level 80,,,,,,,,,,,,,,,,16712190,Reach level 80.,,,,,,,,,,,,,,,,16712190,92,10,8,4,3275,,,,,,,,,,,,,,,,,16712174,0,0
51,-1,529,0,Arathi Basin victories,,,,,,,,,,,,,,,,16712190,Arathi Basin victories,,,,,,,,,,,,,,,,16712190,153,0,8,1,1,,,,,,,,,,,,,,,,,16712174,0,0
150,-1,-1,0,The Fishing Diplomat,,,,,,,,,,,,,,,,16712190,Fish something up in Orgrimmar and Stormwind.,,,,,,,,,,,,,,,,16712190,171,10,8,0,2737,,,,,,,,,,,,,,,,,16712174,0,0
161,-1,529,0,Resilient Victory,,,,,,,,,,,,,,,,16712190,Overcome a 500 resource disadvantage in a match of Arathi Basin and claim victory.,,,,,,,,,,,,,,,,16712190,14802,10,8,0,3468,,,,,,,,,,,,,,,,,16712174,1,0
168,-1,489,0,Warsong Gulch Perfection,,,,,,,,,,,,,,,,16712190,Win Warsong Gulch with a score of 3 to 0.,,,,,,,,,,,,,,,,16712190,14804,10,8,0,3485,,,,,,,,,,,,,,,,,16712174,0,0
181,-1,-1,0,Items disenchanted,,,,,,,,,,,,,,,,16712190,Items disenchanted,,,,,,,,,,,,,,,,16712190,173,0,8,1,4,,,,,,,,,,,,,,,,,16712174,0,0
216,-1,566,0,Bound for Glory,,,,,,,,,,,,,,,,16712190,"In a single Eye of the Storm match, capture the flag 3 times without dying.",,,,,,,,,,,,,,,,16712190,14803,10,8,0,2267,,,,,,,,,,,,,,,,,16712174,0,0
279,-1,-1,0,Simply Abominable,,,,,,,,,,,,,,,,16712190,Complete the quest to retrieve Smokywood Pastures' stolen treats and receive a Smokywood Pastures' Thank You.,,,,,,,,,,,,,,,,16712190,156,10,8,0,3190,,,,,,,,,,,,,,,,,16712174,1,0
295,-1,230,0,Direbrewfest,,,,,,,,,,,,,,,,16712190,Kill Coren Direbrew.,,,,,,,,,,,,,,,,16712190,162,10,8,0,2788,,,,,,,,,,,,,,,,,16712174,0,0
323,-1,-1,0,Total deaths to Lich King 10-player raid bosses,,,,,,,,,,,,,,,,16712190,Total deaths to Lich King 10-player raid bosses,,,,,,,,,,,,,,,,16712190,125,0,8,9,4,,,,,,,,,,,,,,,,,16712174,0,0
331,-1,-1,0,Most expensive bid on auction,,,,,,,,,,,,,,,,16712190,Most expensive bid on auction,,,,,,,,,,,,,,,,16712190,140,0,8,1,4,,,,,,,,,,,,,,,,,16712174,0,0
366,-1,-1,0,2v2 victories,,,,,,,,,,,,,,,,16712190,2v2 victories,,,,,,,,,,,,,,,,16712190,152,0,8,9,4,,,,,,,,,,,,,,,,,16712174,0,0
401,-1,-1,400,Just the Two of Us: 2000,,,,,,,,,,,,,,,,16712190,Earn a 2000 personal rating in the 2v2 bracket of the arena at level 80.,,,,,,,,,,,,,,,,16712190,165,10,8,0,3037,,,,,,,,,,,,,,,,,16712174,0,0
461,-1,-1,0,Realm First! Level 80 Death Knight,,,,,,,,,,,,,,,,16712190,First death knight on the realm to achieve level 80.,,,,,,,,,,,,,,,,16712190,81,0,8,256,2639,,,,,,,,,,,,,,,,,16712174,0,0
485,-1,599,0,Halls of Stone,,,,,,,,,,,,,,,,16712190,Defeat the boss encounters in Halls of Stone.,,,,,,,,,,,,,,,,16712190,14806,10,8,0,3239,,,,,,,,,,,,,,,,,16712172,0,0
496,-1,599,0,Heroic: Halls of Stone,,,,,,,,,,,,,,,,16712190,Defeat the boss encounters in the Halls of Stone on Heroic Difficulty.,,,,,,,,,,,,,,,,16712190,14921,10,8,0,3240,,,,,,,,,,,,,,,,,16712172,0,0
574,-1,533,0,Kel'Thuzad's Defeat (10 player),,,,,,,,,,,,,,,,16712190,Defeat Kel'Thuzad in Naxxramas in 10-player mode.,,,,,,,,,,,,,,,,16712190,14922,10,8,0,1898,,,,,,,,,,,,,,,,,16712172,0,0
575,-1,533,0,Kel'Thuzad's Defeat (25 player),,,,,,,,,,,,,,,,16712190,Defeat Kel'Thuzad in Naxxramas in 25-player mode.,,,,,,,,,,,,,,,,16712190,14923,10,8,0,1898,,,,,,,,,,,,,,,,,16712172,0,0
634,-1,-1,0,Gnomeregan,,,,,,,,,,,,,,,,16712190,Defeat Mekgineer Thermaplugg.,,,,,,,,,,,,,,,,16712190,14808,10,8,0,3641,,,,,,,,,,,,,,,,,16712174,1,0
653,-1,-1,0,Sethekk Halls,,,,,,,,,,,,,,,,16712190,Defeat Talon King Ikiss.,,,,,,,,,,,,,,,,16712190,14805,10,8,0,3631,,,,,,,,,,,,,,,,,16712174,1,0
769,-1,-1,0,Explore Silverpine Forest,,,,,,,,,,,,,,,,16712190,"Explore Silverpine Forest, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14777,10,8,0,3576,,,,,,,,,,,,,,,,,16712174,0,0
830,-1,-1,0,Total healing received,,,,,,,,,,,,,,,,16712190,Total healing received,,,,,,,,,,,,,,,,16712190,141,0,8,1,1,,,,,,,,,,,,,,,,,16712174,0,0
845,-1,-1,0,Explore Ashenvale,,,,,,,,,,,,,,,,16712190,"Explore Ashenvale, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14778,10,8,0,3543,,,,,,,,,,,,,,,,,16712174,0,0
869,-1,-1,239,50000 Honorable Kills,,,,,,,,,,,,,,,,16712190,Get 50000 honorable kills.,,,,,,,,,,,,,,,,16712190,95,10,8,0,3461,,,,,,,,,,,,,,,,,16712174,0,0
899,1,-1,0,"Oh My, Kurenai",,,,,,,,,,,,,,,,16712190,Earn exalted status with the Kurenai.,,,,,,,,,,,,,,,,16712190,14865,15,8,0,2208,,,,,,,,,,,,,,,,,16712174,0,0
931,-1,-1,0,Total factions encountered,,,,,,,,,,,,,,,,16712190,Total factions encountered,,,,,,,,,,,,,,,,16712190,147,0,8,1,1,,,,,,,,,,,,,,,,,16712174,0,0
934,-1,-1,0,Total 25-player raids entered,,,,,,,,,,,,,,,,16712190,Total 25-player raids entered,,,,,,,,,,,,,,,,16712190,14807,0,8,1,1,,,,,,,,,,,,,,,,,16712174,0,0
978,-1,-1,32,3000 Quests Completed,,,,,,,,,,,,,,,,16712190,Complete 3000 quests.,,,,,,,,,,,,,,,,16712190,96,50,8,0,3414,Title Reward: The Seeker,,,,,,,,,,,,,,,,16712190,0,0
1009,-1,-1,0,Knights of the Ebon Blade,,,,,,,,,,,,,,,,16712190,Earn exalted status with the Knights of the Ebon Blade.,,,,,,,,,,,,,,,,16712190,14866,10,8,0,3683,,,,,,,,,,,,,,,,,16712174,0,0
1014,-1,-1,518,35 Exalted Reputations,,,,,,,,,,,,,,,,16712190,Raise 35 reputations to Exalted.,,,,,,,,,,,,,,,,16712190,201,10,8,0,3603,,,,,,,,,,,,,,,,,16712174,0,0
1028,1,-1,0,Extinguishing Eastern Kingdoms,,,,,,,,,,,,,,,,16712190,Desecrate the Horde's bonfires in Eastern Kingdoms.,,,,,,,,,,,,,,,,16712190,161,10,8,0,1920,,,,,,,,,,,,,,,,,16712174,0,0
1039,0,-1,0,The Flame Keeper,,,,,,,,,,,,,,,,16712190,Complete the Midsummer achievements listed below.,,,,,,,,,,,,,,,,16712190,155,20,8,0,2975,Title Reward: Flame Keeper,,,,,,,,,,,,,,,,16712190,0,0
1040,1,-1,0,Rotten Hallow,,,,,,,,,,,,,,,,16712190,Ruin Hallow's End for the Horde by completing Sergeant Hartman's quests which involve crashing the wickerman festival and cleaning up the stinkbombs from Southshore.,,,,,,,,,,,,,,,,16712190,158,10,8,0,3480,,,,,,,,,,,,,,,,,16712174,0,0
1043,-1,-1,0,Greed rolls made on loot,,,,,,,,,,,,,,,,16712190,Greed rolls made on loot,,,,,,,,,,,,,,,,16712190,191,0,8,1,1,,,,,,,,,,,,,,,,,16712174,0,0
1075,-1,555,0,Murmur kills (Shadow Labyrinth),,,,,,,,,,,,,,,,16712190,Murmur kills (Shadow Labyrinth),,,,,,,,,,,,,,,,16712190,14822,5,8,1,2793,,,,,,,,,,,,,,,,,16712174,0,0
1102,-1,309,0,Hakkar kills (Zul'Gurub),,,,,,,,,,,,,,,,16712190,Hakkar kills (Zul'Gurub),,,,,,,,,,,,,,,,16712190,14821,5,8,1,2804,,,,,,,,,,,,,,,,,16712174,0,0
1110,-1,-1,0,3v3 Arena Honorable Kills,,,,,,,,,,,,,,,,16712190,3v3 Arena Honorable Kills,,,,,,,,,,,,,,,,16712190,136,0,8,1,1,,,,,,,,,,,,,,,,,16712174,0,0
1164,0,30,0,Everything Counts,,,,,,,,,,,,,,,,16712190,Win Alterac Valley while your team controls both mines.,,,,,,,,,,,,,,,,16712190,14801,10,8,0,3433,,,,,,,,,,,,,,,,,16712174,0,0
1269,-1,-1,0,Explore Storm Peaks,,,,,,,,,,,,,,,,16712190,"Explore Storm Peaks, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14780,10,8,0,3404,,,,,,,,,,,,,,,,,2113864174,0,0
1273,0,-1,0,Nagrand Slam,,,,,,,,,,,,,,,,16712190,Complete 87 quests in Nagrand.,,,,,,,,,,,,,,,,16712190,14862,10,8,0,3563,,,,,,,,,,,,,,,,,2113864174,0,0
1291,-1,-1,0,Lonely?,,,,,,,,,,,,,,,,16712190,Enjoy a Buttermilk Delight with someone in Dalaran at a Romantic Picnic during the Love is in the Air celebration.,,,,,,,,,,,,,,,,16712190,187,10,8,0,2545,,,,,,,,,,,,,,,,,2113864174,0,0
1301,-1,-1,0,Mana potion used most,,,,,,,,,,,,,,,,16712190,Mana potion used most,,,,,,,,,,,,,,,,16712190,145,0,8,17,1,,,,,,,,,,,,,,,,,4278125036,0,922
1311,-1,530,0,Medium Rare,,,,,,,,,,,,,,,,16712190,Kill one of the extremely rare and hard to find Outland creatures listed below.,,,,,,,,,,,,,,,,16712190,14779,10,8,0,134,,,,,,,,,,,,,,,,,2113864172,1,0
1357,0,-1,0,Fo' Grizzle My Shizzle,,,,,,,,,,,,,,,,16712190,Complete 75 quests in Grizzly Hills.,,,,,,,,,,,,,,,,16712190,14863,10,8,0,3339,,,,,,,,,,,,,,,,,2113864172,0,0
1493,-1,-1,0,3v3 Arena Killing Blows,,,,,,,,,,,,,,,,16712190,3v3 Arena Killing Blows,,,,,,,,,,,,,,,,16712190,137,0,8,1,1,,,,,,,,,,,,,,,,,2080309740,0,0
1507,-1,619,0,Herald Volazj kills (Heroic Ahn'kahet),,,,,,,,,,,,,,,,16712190,Herald Volazj kills (Heroic Ahn'kahet),,,,,,,,,,,,,,,,16712190,14823,5,8,1,1256,,,,,,,,,,,,,,,,,2130641388,0,0
1518,-1,-1,0,Fish caught,,,,,,,,,,,,,,,,16712190,Fish caught,,,,,,,,,,,,,,,,16712190,178,0,8,1,1,,,,,,,,,,,,,,,,,2080309740,0,0
1552,-1,-1,0,Frenzied Firecracker,,,,,,,,,,,,,,,,16712190,Shoot off 10 Festival Firecrackers in 30 seconds or less.,,,,,,,,,,,,,,,,16712190,160,10,8,0,355,,,,,,,,,,,,,,,,,2080309740,0,0
1727,-1,571,0,Leaning Tower,,,,,,,,,,,,,,,,16712190,Destroy a tower in Wintergrasp.,,,,,,,,,,,,,,,,16712190,14901,10,8,0,2661,,,,,,,,,,,,,,,,,2130641388,1,0
1800,-1,-1,0,The Outland Gourmet,,,,,,,,,,,,,,,,16712190,Cook each of the Outland cooking recipes listed below.,,,,,,,,,,,,,,,,16712190,170,10,8,0,3162,,,,,,,,,,,,,,,,,2080309740,0,0
2193,-1,607,0,Explosives Expert,,,,,,,,,,,,,,,,16712190,Plant 5 Seaforium charges which successfully damage a wall in a single battle.,,,,,,,,,,,,,,,,16712190,14881,10,8,0,355,,,,,,,,,,,,,,,,,2113864172,0,0
2497,0,-1,0,Spring Fling,,,,,,,,,,,,,,,,16712190,Find your pet Spring Rabbit another one to love in each of the towns listed below.,,,,,,,,,,,,,,,,16712190,159,10,8,0,3202,,,,,,,,,,,,,,,,,2080309740,0,0
2760,1,-1,2777,Exalted Champion of Darnassus,,,,,,,,,,,,,,,,16712190,Earn exalted status with and the right to represent Darnassus in the Argent Tournament.,,,,,,,,,,,,,,,,16712190,14941,10,8,0,3801,Title Reward: of Darnassus,,,,,,,,,,,,,,,,16712190,0,0
2862,-1,603,0,Hodir victories (Ulduar 10 player),,,,,,,,,,,,,,,,16712190,Hodir victories (Ulduar 10 player),,,,,,,,,,,,,,,,16712190,14963,10,8,1,1700,,,,,,,,,,,,,,,,,2113864172,0,0
2907,-1,603,0,Three Car Garage (10 player),,,,,,,,,,,,,,,,16712190,Defeat Flame Leviathan while in each of the following vehicles in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,8,0,656,,,,,,,,,,,,,,,,,2080309740,0,0
2908,-1,603,0,Three Car Garage (25 player),,,,,,,,,,,,,,,,16712190,Defeat Flame Leviathan while in each of the following vehicles in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,8,0,656,,,,,,,,,,,,,,,,,2080309740,0,0
3596,1,-1,0,Pilgrim's Progress,,,,,,,,,,,,,,,,16712190,Complete each of the Pilgrim's Bounty dailies.,,,,,,,,,,,,,,,,16712190,14981,10,8,0,3966,,,,,,,,,,,,,,,,,16775150,0,0
3800,-1,-1,0,The Traitor King (10 player),,,,,,,,,,,,,,,,16712190,Kill 40 Swarm Scarabs within 30 seconds in 10-player mode.,,,,,,,,,,,,,,,,16712190,15001,10,8,0,4006,,,,,,,,,,,,,,,,,16718847,0,0
3816,-1,-1,0,The Traitor King (25 player),,,,,,,,,,,,,,,,16712190,Kill 40 Swarm Scarabs within 30 seconds in 25-player mode.,,,,,,,,,,,,,,,,16712190,15002,10,8,0,4006,,,,,,,,,,,,,,,,,16718845,0,0
3838,-1,-1,0,Dungeon & Raid Emblem,,,,,,,,,,,,,,,,16712190,"Loot an Emblem of Heroism, Valor, Conquest, Triumph or Frost.",,,,,,,,,,,,,,,,16712190,168,10,8,8,1950,,,,,,,,,,,,,,,,,16718844,0,0
3847,-1,628,0,Four Car Garage,,,,,,,,,,,,,,,,16712190,"In Isle of Conquest, control the following vehicles:",,,,,,,,,,,,,,,,16712190,15003,10,8,0,656,,,,,,,,,,,,,,,,,16718847,0,0
4053,-1,-1,0,Victories over Shaman Champion (Heroic Trial of the Champion),,,,,,,,,,,,,,,,16712190,Victories over Shaman Champion (Heroic Trial of the Champion),,,,,,,,,,,,,,,,16712190,15021,0,8,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4631,-1,631,4527,Heroic: The Frostwing Halls (10 player),,,,,,,,,,,,,,,,16712190,Defeat the bosses of The Frostwing Halls in Icecrown Citadel in 10-player Heroic mode.,,,,,,,,,,,,,,,,16712190,15041,10,8,0,4158,,,,,,,,,,,,,,,,,16712188,0,0
4635,-1,631,4607,Heroic: The Frostwing Halls (25 player),,,,,,,,,,,,,,,,16712190,Defeat the bosses of The Frostwing Halls in Icecrown Citadel in 25-player Heroic mode.,,,,,,,,,,,,,,,,16712190,15042,10,8,0,4158,,,,,,,,,,,,,,,,,16712188,0,0
4719,-1,-1,0,Ick and Krick kills (Heroic Pit of Saron),,,,,,,,,,,,,,,,16712190,,,,,,,,,,,,,,,,,16712188,15062,0,8,1,1,,,,,,,,,,,,,,,,,16712188,0,0
36,-1,-1,0,The Empire of Zul'Drak,,,,,,,,,,,,,,,,16712190,Complete 100 quests in Zul'Drak.,,,,,,,,,,,,,,,,16712190,14863,10,9,0,3340,,,,,,,,,,,,,,,,,16712174,0,0
54,-1,566,0,Eye of the Storm battles,,,,,,,,,,,,,,,,16712190,Eye of the Storm battles,,,,,,,,,,,,,,,,16712190,153,0,9,1,1,,,,,,,,,,,,,,,,,16712174,0,0
103,-1,-1,0,Circle of Blood matches,,,,,,,,,,,,,,,,16712190,Circle of Blood matches,,,,,,,,,,,,,,,,16712190,152,0,9,1,4,,,,,,,,,,,,,,,,,16712174,0,0
156,-1,529,0,Territorial Dominance,,,,,,,,,,,,,,,,16712190,Win 10 Arathi Basin matches while controlling all 5 flags.,,,,,,,,,,,,,,,,16712190,14802,10,9,0,3452,,,,,,,,,,,,,,,,,16712174,0,0
201,-1,489,0,Warsong Expedience,,,,,,,,,,,,,,,,16712190,Win Warsong Gulch in under 7 minutes.,,,,,,,,,,,,,,,,16712190,14804,10,9,0,3389,,,,,,,,,,,,,,,,,16712174,0,0
226,-1,30,0,The Alterac Blitz,,,,,,,,,,,,,,,,16712190,Win Alterac Valley in 6 minutes.,,,,,,,,,,,,,,,,16712190,14801,20,9,0,3380,,,,,,,,,,,,,,,,,16712174,0,0
306,-1,-1,0,Master Angler of Azeroth,,,,,,,,,,,,,,,,16712190,Win the Booty Bay fishing contest or the Kalu'ak Fishing Derby.,,,,,,,,,,,,,,,,16712190,171,20,9,0,577,,,,,,,,,,,,,,,,,16712174,1,0
332,-1,-1,0,Most expensive auction sold,,,,,,,,,,,,,,,,16712190,Most expensive auction sold,,,,,,,,,,,,,,,,16712190,140,0,9,1,4,,,,,,,,,,,,,,,,,16712174,0,0
460,-1,-1,0,Realm First! Level 80 Mage,,,,,,,,,,,,,,,,16712190,First mage on the realm to achieve level 80.,,,,,,,,,,,,,,,,16712190,81,0,9,256,2832,,,,,,,,,,,,,,,,,16712174,0,0
486,-1,602,0,Halls of Lightning,,,,,,,,,,,,,,,,16712190,Defeat the bosses in Halls of Lightning.,,,,,,,,,,,,,,,,16712190,14806,10,9,0,3241,,,,,,,,,,,,,,,,,16712172,0,0
497,-1,602,0,Heroic: Halls of Lightning,,,,,,,,,,,,,,,,16712190,Defeat the Halls of Lightning bosses on Heroic Difficulty.,,,,,,,,,,,,,,,,16712190,14921,10,9,0,3242,,,,,,,,,,,,,,,,,16712172,0,0
576,-1,-1,0,The Fall of Naxxramas (10 player),,,,,,,,,,,,,,,,16712190,Defeat every boss in Naxxramas in 10-player mode.,,,,,,,,,,,,,,,,16712190,14922,25,9,0,3258,,,,,,,,,,,,,,,,,16712172,0,0
577,-1,-1,0,The Fall of Naxxramas (25 player),,,,,,,,,,,,,,,,16712190,Defeat every boss in Naxxramas in 25-player mode.,,,,,,,,,,,,,,,,16712190,14923,50,9,0,3259,,,,,,,,,,,,,,,,,16712172,0,0
587,-1,566,0,Stormy Assassin,,,,,,,,,,,,,,,,16712190,"In a single Eye of the Storm battle, get 5 honorable kills at each of the bases.",,,,,,,,,,,,,,,,16712190,14803,10,9,0,2837,,,,,,,,,,,,,,,,,16712174,0,0
636,-1,-1,0,Razorfen Downs,,,,,,,,,,,,,,,,16712190,Defeat Amnennar the Coldbringer.,,,,,,,,,,,,,,,,16712190,14808,10,9,0,3655,,,,,,,,,,,,,,,,,16712174,1,0
654,-1,-1,0,Shadow Labyrinth,,,,,,,,,,,,,,,,16712190,Defeat Murmur.,,,,,,,,,,,,,,,,16712190,14805,10,9,0,3825,,,,,,,,,,,,,,,,,16712174,1,0
705,-1,-1,0,Master of Arms,,,,,,,,,,,,,,,,16712190,Raise four weapon skills to 400.,,,,,,,,,,,,,,,,16712190,92,25,9,0,279,,,,,,,,,,,,,,,,,16712174,4,0
846,-1,-1,0,Explore Thousand Needles,,,,,,,,,,,,,,,,16712190,"Explore Thousand Needles, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14778,10,9,0,3580,,,,,,,,,,,,,,,,,16712174,0,0
858,-1,-1,0,Explore Ghostlands,,,,,,,,,,,,,,,,16712190,"Explore Ghostlands, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14777,10,9,0,3540,,,,,,,,,,,,,,,,,16712174,0,0
870,-1,-1,869,100000 Honorable Kills,,,,,,,,,,,,,,,,16712190,Get 100000 honorable kills.,,,,,,,,,,,,,,,,16712190,95,10,9,0,3453,Title Reward: Of the Horde or Of the Alliance,,,,,,,,,,,,,,,,16712190,0,0
901,0,-1,0,Mag'har of Draenor,,,,,,,,,,,,,,,,16712190,Earn exalted status with The Mag'har.,,,,,,,,,,,,,,,,16712190,14865,15,9,0,2208,,,,,,,,,,,,,,,,,16712174,0,0
937,-1,-1,0,Elune's Blessing,,,,,,,,,,,,,,,,16712190,Complete the Elune's Blessing quest by defeating Omen.,,,,,,,,,,,,,,,,16712190,160,10,9,0,2821,,,,,,,,,,,,,,,,,16712174,0,0
973,-1,-1,0,5 Daily Quests Complete,,,,,,,,,,,,,,,,16712190,Complete 5 daily quests.,,,,,,,,,,,,,,,,16712190,96,10,9,0,3424,,,,,,,,,,,,,,,,,16712174,0,0
1010,-1,-1,0,Northrend Vanguard,,,,,,,,,,,,,,,,16712190,"Gain exalted reputation with the Argent Crusade, Wyrmrest Accord, Kirin Tor and Knights of the Ebon Blade.",,,,,,,,,,,,,,,,16712190,14866,20,9,0,2207,,,,,,,,,,,,,,,,,16712174,0,0
1015,-1,-1,1014,40 Exalted Reputations,,,,,,,,,,,,,,,,16712190,Raise 40 reputations to Exalted.,,,,,,,,,,,,,,,,16712190,201,10,9,0,3602,Title Reward: The Exalted,,,,,,,,,,,,,,,,16712190,0,0
1029,1,-1,0,Extinguishing Kalimdor,,,,,,,,,,,,,,,,16712190,Desecrate the Horde's bonfires in Kalimdor.,,,,,,,,,,,,,,,,16712190,161,10,9,0,1920,,,,,,,,,,,,,,,,,16712174,0,0
1041,0,-1,0,Rotten Hallow,,,,,,,,,,,,,,,,16712190,"Ruin Hallow's End for the Alliance by completing Darkcaller Yanka's quests which involve going to Southshore, ruining the kegs with rotten eggs and tossing stinkbombs into the town.",,,,,,,,,,,,,,,,16712190,158,10,9,0,3480,,,,,,,,,,,,,,,,,16712174,0,0
1044,-1,-1,0,Need rolls made on loot,,,,,,,,,,,,,,,,16712190,Need rolls made on loot,,,,,,,,,,,,,,,,16712190,191,0,9,1,1,,,,,,,,,,,,,,,,,16712174,0,0
1076,-1,269,0,Aeonus kills (Opening of the Dark Portal),,,,,,,,,,,,,,,,16712190,Aeonus kills (Opening of the Dark Portal),,,,,,,,,,,,,,,,16712190,14822,5,9,1,1699,,,,,,,,,,,,,,,,,16712174,0,0
1098,-1,249,0,Onyxia kills (Onyxia's Lair),,,,,,,,,,,,,,,,16712190,Onyxia kills (Onyxia's Lair),,,,,,,,,,,,,,,,16712190,14821,5,9,1,1548,,,,,,,,,,,,,,,,,16712174,0,0
1103,-1,-1,0,Lich King 5-player dungeons completed (final boss killed),,,,,,,,,,,,,,,,16712190,Lich King 5-player dungeons completed (final boss killed),,,,,,,,,,,,,,,,16712190,14807,0,9,9,1,,,,,,,,,,,,,,,,,16712174,0,0
1109,-1,-1,0,5v5 Arena Honorable Kills,,,,,,,,,,,,,,,,16712190,5v5 Arena Honorable Kills,,,,,,,,,,,,,,,,16712190,136,0,9,1,1,,,,,,,,,,,,,,,,,16712174,0,0
1159,-1,-1,401,Just the Two of Us: 2200,,,,,,,,,,,,,,,,16712190,Earn a 2200 personal rating in the 2v2 bracket of the arena at level 80.,,,,,,,,,,,,,,,,16712190,165,10,9,0,3036,,,,,,,,,,,,,,,,,16712174,0,0
1186,-1,-1,0,Down With The Dark Iron,,,,,,,,,,,,,,,,16712190,"Defend the Brewfest camp from the Dark Iron attack and complete the quest, ""This One Time, When I Was Drunk...""",,,,,,,,,,,,,,,,16712190,162,10,9,0,3072,,,,,,,,,,,,,,,,,16712174,1,0
1193,-1,-1,0,On the Blade's Edge,,,,,,,,,,,,,,,,16712190,Complete 86 quests in Blade's Edge Mountains.,,,,,,,,,,,,,,,,16712190,14862,10,9,0,3549,,,,,,,,,,,,,,,,,16712174,0,0
1234,-1,600,0,The Prophet Tharon'ja kills (Drak'Tharon Keep),,,,,,,,,,,,,,,,16712190,The Prophet Tharon'ja kills (Drak'Tharon Keep),,,,,,,,,,,,,,,,16712190,14823,5,9,1,2912,,,,,,,,,,,,,,,,,2113864174,0,0
1270,-1,-1,0,Explore Icecrown,,,,,,,,,,,,,,,,16712190,"Explore Icecrown, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14780,10,9,0,3473,,,,,,,,,,,,,,,,,2113864174,0,0
1302,-1,-1,0,Different mana potions used,,,,,,,,,,,,,,,,16712190,Different mana potions used,,,,,,,,,,,,,,,,16712190,145,0,9,33,1,,,,,,,,,,,,,,,,,4278125036,0,922
1312,-1,530,1311,Bloody Rare,,,,,,,,,,,,,,,,16712190,Kill all of the extremely rare and hard to find Outland creatures listed below.,,,,,,,,,,,,,,,,16712190,14779,25,9,0,134,,,,,,,,,,,,,,,,,2113864172,0,1311
1456,-1,-1,0,Fish and other things caught,,,,,,,,,,,,,,,,16712190,Fish and other things caught,,,,,,,,,,,,,,,,16712190,178,0,9,1,1,,,,,,,,,,,,,,,,,2080309740,0,0
1494,-1,-1,0,5v5 Arena Killing Blows,,,,,,,,,,,,,,,,16712190,5v5 Arena Killing Blows,,,,,,,,,,,,,,,,16712190,137,0,9,1,1,,,,,,,,,,,,,,,,,2080309740,0,0
1544,-1,-1,0,Highest Engineering skill,,,,,,,,,,,,,,,,16712190,Highest Engineering skill,,,,,,,,,,,,,,,,16712190,173,0,9,1,1,,,,,,,,,,,,,,,,,2080309740,0,0
1687,-1,-1,0,Let It Snow,,,,,,,,,,,,,,,,16712190,"During the Feast of Winter Veil, use a Handful of Snowflakes on each of the race/class combinations listed below.",,,,,,,,,,,,,,,,16712190,156,10,9,0,976,,,,,,,,,,,,,,,,,2063532524,0,0
1694,-1,-1,0,Lovely Luck Is On Your Side,,,,,,,,,,,,,,,,16712190,Open a Lovely Dress Box and receive a Lovely Black Dress.,,,,,,,,,,,,,,,,16712190,187,10,9,0,3193,,,,,,,,,,,,,,,,,2080309740,0,0
1751,-1,571,0,Didn't Stand a Chance,,,,,,,,,,,,,,,,16712190,Kill 20 mounted players using a tower cannon.,,,,,,,,,,,,,,,,16712190,14901,10,9,0,3434,,,,,,,,,,,,,,,,,2130641388,0,0
1762,1,607,0,Not Even a Scratch,,,,,,,,,,,,,,,,16712190,Win a Strand of the Ancients battle without losing any siege vehicles.,,,,,,,,,,,,,,,,16712190,14881,10,9,0,457,,,,,,,,,,,,,,,,,2130641388,0,0
